date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2020-02-15,120,0,32,1,0,0,1,0.0,3,0,,,0.0,辽宁
2020-02-16,121,0,41,1,0,0,1,,9,0,,,0.0,辽宁
2020-02-17,121,0,43,1,0,0,0,,2,0,,,0.0,辽宁
2020-02-18,121,0,55,1,0,0,0,,12,0,,,0.0,辽宁
2020-02-19,121,0,58,1,0,0,0,,3,0,,,0.0,辽宁
2020-02-20,121,0,61,1,0,0,0,,3,0,,,0.0,辽宁
2020-02-21,121,0,66,1,0,0,0,,5,0,,,0.0,辽宁
2020-02-22,121,0,68,1,0,0,0,,2,0,,,0.0,辽宁
2020-02-23,121,0,73,1,0,0,0,,5,0,,,0.0,辽宁
2020-02-24,121,0,83,1,0,0,0,,10,0,,,0.0,辽宁
2020-02-25,121,0,88,1,0,0,0,,5,0,,,0.0,辽宁
2020-02-26,121,0,92,1,0,0,0,,4,0,,,0.0,辽宁
2020-02-27,121,0,93,1,0,0,0,,1,0,,,0.0,辽宁
2020-02-28,121,0,95,1,0,0,0,,2,0,,,0.0,辽宁
2020-02-29,122,0,101,1,0,0,1,,6,0,,,0.0,辽宁
2020-03-01,122,0,103,1,0,0,0,,2,0,,,0.0,辽宁
2020-03-02,125,0,103,1,0,0,3,,0,0,,,0.0,辽宁
2020-03-03,125,0,106,1,0,0,0,,3,0,,,0.0,辽宁
2020-03-04,125,0,106,1,0,0,0,,0,0,,,0.0,辽宁
2020-03-05,125,0,106,1,0,0,0,,0,0,,,0.0,辽宁
2020-03-06,125,0,106,1,0,0,0,,0,0,,,0.0,辽宁
2020-03-07,125,0,108,1,0,0,0,,2,0,,,0.0,辽宁
2020-03-08,125,0,109,1,0,0,0,,1,0,,,0.0,辽宁
2020-03-09,125,0,110,1,0,0,0,,1,0,,,0.0,辽宁
2020-03-10,125,0,111,1,0,0,0,,1,0,,,0.0,辽宁
2020-03-11,125,0,111,1,0,0,0,,0,0,,,0.0,辽宁
2020-03-12,125,0,112,1,0,0,0,,1,0,,,0.0,辽宁
2020-03-13,125,0,113,1,0,0,0,,1,0,,,0.0,辽宁
2020-03-14,125,0,113,1,0,0,0,,0,0,,,0.0,辽宁
2020-03-15,125,0,114,1,0,0,0,,1,0,,,0.0,辽宁
2020-03-16,125,0,119,1,0,0,0,,5,0,,,0.0,辽宁
2020-03-17,125,0,122,1,0,0,0,,3,0,,,0.0,辽宁
2020-03-18,125,0,122,1,0,0,0,,0,0,,,0.0,辽宁
2020-03-19,126,0,122,2,0,0,1,0.0,0,1,0.0,,0.0,辽宁
2020-03-20,126,0,122,2,0,0,0,,0,0,,,0.0,辽宁
2020-03-21,126,0,122,2,0,0,0,,0,0,,,0.0,辽宁
2020-03-22,126,0,124,2,0,0,0,,2,0,,,0.0,辽宁
2020-03-23,127,0,124,2,0,0,1,,0,0,,,0.0,辽宁
2020-03-24,127,0,124,2,0,0,0,,0,0,,,0.0,辽宁
2020-03-25,127,0,124,2,0,0,0,,0,0,,,0.0,辽宁
2020-03-26,128,0,124,2,0,0,1,,0,0,,,0.0,辽宁
2020-03-27,131,0,124,2,0,0,3,,0,0,,,0.0,辽宁
2020-03-28,134,0,124,2,0,0,3,,0,0,,,0.0,辽宁
2020-03-29,136,0,124,2,0,0,2,,0,0,,,0.0,辽宁
2020-03-30,139,0,124,2,0,0,3,,0,0,,,0.0,辽宁
2020-03-31,140,0,124,2,0,0,1,,0,0,,,0.0,辽宁
2020-04-01,140,0,124,2,0,0,0,,0,0,,,0.0,辽宁
2020-04-02,141,0,124,2,0,0,1,,0,0,,,0.0,辽宁
2020-04-03,141,0,125,2,0,0,0,,1,0,,,0.0,辽宁
2020-04-04,142,0,126,2,0,0,1,,1,0,,,0.0,辽宁
2020-04-05,142,0,128,2,0,0,0,,2,0,,,0.0,辽宁
2020-04-06,144,0,130,2,0,0,2,,2,0,,,0.0,辽宁
2020-04-07,144,0,131,2,0,0,0,,1,0,,,0.0,辽宁
2020-04-08,144,0,131,2,0,0,0,,0,0,,,0.0,辽宁
2020-04-09,144,0,132,2,0,0,0,,1,0,,,0.0,辽宁
2020-04-10,145,0,133,2,0,0,1,,1,0,,,0.0,辽宁
2020-04-11,145,0,136,2,0,0,0,,3,0,,,0.0,辽宁
2020-04-12,145,0,136,2,0,0,0,,0,0,,,0.0,辽宁
2020-04-13,145,0,138,2,0,0,0,,2,0,,,0.0,辽宁
2020-04-14,145,0,138,2,0,0,0,,0,0,,,0.0,辽宁
2020-04-15,145,0,138,2,0,0,0,,0,0,,,0.0,辽宁
2020-04-16,146,0,140,2,0,0,1,,2,0,,,0.0,辽宁
2020-04-17,146,0,142,2,0,0,0,,2,0,,,0.0,辽宁
2020-04-18,146,0,142,2,0,0,0,,0,0,,,0.0,辽宁
2020-04-19,146,0,143,2,0,0,0,,1,0,,,0.0,辽宁
2020-04-20,146,0,143,2,0,0,0,,0,0,,,0.0,辽宁
2020-04-21,146,0,143,2,0,0,0,,0,0,,,0.0,辽宁
2020-04-22,146,0,143,2,0,0,0,,0,0,,,0.0,辽宁
2020-04-23,146,0,143,2,0,0,0,,0,0,,,0.0,辽宁
2020-04-24,146,0,143,2,0,0,0,,0,0,,,0.0,辽宁
2020-04-25,146,0,143,2,0,0,0,,0,0,,,0.0,辽宁
2020-04-26,146,0,143,2,0,0,0,,0,0,,,0.0,辽宁
2020-04-27,146,0,143,2,0,0,0,,0,0,,,0.0,辽宁
2020-04-28,146,0,143,2,0,0,0,,0,0,,,0.0,辽宁
2020-04-29,146,0,143,2,0,0,0,,0,0,,,0.0,辽宁
2020-04-30,146,0,143,2,0,0,0,,0,0,,,0.0,辽宁
2020-05-01,146,0,144,2,0,0,0,,1,0,,,0.0,辽宁
2020-05-02,146,0,144,2,0,0,0,,0,0,,,0.0,辽宁
2020-05-03,146,0,144,2,0,0,0,,0,0,,,0.0,辽宁
2020-05-04,146,0,144,2,0,0,0,,0,0,,,0.0,辽宁
2020-05-05,146,0,144,2,0,0,0,,0,0,,,0.0,辽宁
2020-05-06,146,0,144,2,0,0,0,,0,0,,,0.0,辽宁
2020-05-07,146,0,144,2,0,0,0,,0,0,,,0.0,辽宁
2020-05-08,146,0,144,2,0,0,0,,0,0,,,0.0,辽宁
2020-05-09,146,0,144,2,0,0,0,,0,0,,,0.0,辽宁
2020-05-10,147,0,144,2,0,0,1,,0,0,,,0.0,辽宁
2020-05-11,147,0,144,2,0,0,0,,0,0,,,0.0,辽宁
2020-05-12,147,0,144,2,0,0,0,,0,0,,,0.0,辽宁
2020-05-13,149,0,144,2,0,0,2,,0,0,,,0.0,辽宁
2020-05-14,149,0,144,2,0,0,0,,0,0,,,0.0,辽宁
2020-05-15,149,0,144,2,0,0,0,,0,0,,,0.0,辽宁
2020-05-16,149,0,144,2,0,0,0,,0,0,,,0.0,辽宁
2020-05-17,149,0,144,2,0,0,0,,0,0,,,0.0,辽宁
2020-05-18,149,0,144,2,0,0,0,,0,0,,,0.0,辽宁
2020-05-19,149,0,144,2,0,0,0,,0,0,,,0.0,辽宁
2020-05-20,149,0,144,2,0,0,0,,0,0,,,0.0,辽宁
2020-05-21,149,0,144,2,0,0,0,,0,0,,,0.0,辽宁
2020-05-22,149,0,144,2,0,0,0,,0,0,,,0.0,辽宁
2020-05-23,149,0,144,2,0,0,0,,0,0,,,0.0,辽宁
2020-05-24,149,0,145,2,0,0,0,,1,0,,,0.0,辽宁
2020-05-25,149,0,147,2,0,0,0,,2,0,,,0.0,辽宁
2020-05-26,149,0,147,2,0,0,0,,0,0,,,0.0,辽宁
2020-05-27,149,0,147,2,0,0,0,,0,0,,,0.0,辽宁
2020-05-28,149,0,147,2,0,0,0,,0,0,,,0.0,辽宁
2020-01-21,0,1,0,0,0,0,0,,0,0,,,,贵州
2020-01-22,3,0,0,0,0,0,3,,0,0,,,0.0,贵州
2020-01-23,3,0,0,0,0,0,0,,0,0,,,0.0,贵州
2020-01-24,4,0,0,0,0,0,1,,0,0,,,0.0,贵州
2020-01-25,5,2,0,0,0,0,1,,0,0,,,0.0,贵州
2020-01-26,7,3,0,0,0,0,2,,0,0,,,0.0,贵州
2020-01-27,9,1,0,0,0,0,2,,0,0,,,0.0,贵州
2020-01-28,9,3,1,0,0,0,0,,1,0,,,0.0,贵州
2020-01-29,12,6,1,0,0,0,3,,0,0,,,0.0,贵州
2020-01-30,15,75,1,0,0,0,3,,0,0,,,0.0,贵州
2020-01-31,29,67,2,0,0,0,14,,1,0,,,0.0,贵州
2020-02-01,38,59,2,0,0,0,9,,0,0,,,0.0,贵州
2020-02-02,46,41,2,0,0,0,8,,0,0,,,0.0,贵州
2020-02-03,56,33,2,0,0,0,10,,0,0,,,0.0,贵州
2020-02-04,64,33,5,0,0,0,8,,3,0,,,0.0,贵州
2020-02-05,69,0,6,1,0,0,5,0.0,1,1,,,0.0,贵州
2020-02-06,77,54,6,1,0,0,8,38.0,0,0,,,0.0,贵州
2020-02-07,81,0,6,1,0,0,4,,0,0,,,0.0,贵州
2020-02-08,96,0,7,1,0,0,15,,1,0,,,0.0,贵州
2020-02-09,109,0,7,1,0,0,13,0.0,0,0,,,0.0,贵州
2020-02-10,118,0,10,1,0,0,9,,3,0,,,0.0,贵州
2020-02-11,131,0,17,1,0,0,13,0.0,7,0,,,0.0,贵州
2020-02-12,135,0,20,1,0,0,4,,3,0,,,0.0,贵州
2020-02-13,140,0,28,1,0,0,5,,8,0,,,0.0,贵州
2020-02-14,143,0,33,1,0,0,3,,5,0,,,0.0,贵州
2020-02-15,144,0,39,1,0,0,1,,6,0,,,0.0,贵州
2020-02-16,146,0,47,1,0,0,2,,8,0,,,0.0,贵州
2020-02-17,146,0,66,1,0,0,0,,19,0,,,0.0,贵州
2020-02-18,146,0,69,2,0,0,0,,3,1,,,0.0,贵州
2020-02-19,146,0,71,2,0,0,0,,2,0,,,0.0,贵州
2020-02-20,146,0,76,2,0,0,0,,5,0,,,0.0,贵州
2020-02-21,146,0,90,2,0,0,0,,14,0,,,0.0,贵州
2020-02-22,146,0,91,2,0,0,0,,1,0,,,0.0,贵州
2020-02-23,146,0,102,2,0,0,0,,11,0,,,0.0,贵州
2020-02-24,146,0,103,2,0,0,0,,1,0,,,0.0,贵州
2020-02-25,146,0,104,2,0,0,0,,1,0,,,0.0,贵州
2020-02-26,146,0,112,2,0,0,0,,8,0,,,0.0,贵州
2020-02-27,146,0,112,2,0,0,0,,0,0,,,0.0,贵州
2020-02-28,146,0,112,2,0,0,0,,0,0,,,0.0,贵州
2020-02-29,146,0,112,2,0,0,0,,0,0,,,0.0,贵州
2020-03-01,146,0,114,2,0,0,0,,2,0,,,0.0,贵州
2020-03-02,146,0,114,2,0,0,0,,0,0,,,0.0,贵州
2020-03-03,146,0,114,2,0,0,0,,0,0,,,0.0,贵州
2020-03-04,146,0,114,2,0,0,0,,0,0,,,0.0,贵州
2020-03-05,146,0,114,2,0,0,0,,0,0,,,0.0,贵州
2020-03-06,146,0,115,2,0,0,0,,1,0,,,0.0,贵州
2020-03-07,146,0,117,2,0,0,0,,2,0,,,0.0,贵州
2020-03-08,146,0,123,2,0,0,0,,6,0,,,0.0,贵州
2020-03-09,146,0,129,2,0,0,0,,6,0,,,0.0,贵州
2020-03-10,146,0,133,2,0,0,0,,4,0,,,0.0,贵州
2020-03-11,146,0,137,2,0,0,0,,4,0,,,0.0,贵州
2020-03-12,146,0,140,2,0,0,0,,3,0,,,0.0,贵州
2020-03-13,146,0,143,2,0,0,0,,3,0,,,0.0,贵州
2020-03-14,146,0,143,2,0,0,0,,0,0,,,0.0,贵州
2020-03-15,146,0,143,2,0,0,0,,0,0,,,0.0,贵州
2020-03-16,146,0,144,2,0,0,0,,1,0,,,0.0,贵州
2020-03-17,146,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-03-18,146,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-03-19,146,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-03-20,146,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-03-21,146,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-03-22,146,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-03-23,146,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-03-24,146,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-03-25,146,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-03-26,146,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-03-27,146,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-03-28,147,0,144,2,0,0,1,,0,0,,,0.0,贵州
2020-03-29,147,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-03-30,147,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-03-31,147,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-04-01,147,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-04-02,147,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-04-03,147,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-04-04,147,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-04-05,147,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-04-06,147,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-04-07,147,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-04-08,147,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-04-09,147,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-04-10,147,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-04-11,147,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-04-12,147,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-04-13,147,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-04-14,147,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-04-15,147,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-04-16,147,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-04-17,147,0,144,2,0,0,0,,0,0,,,0.0,贵州
2020-04-18,147,0,145,2,0,0,0,,1,0,,,0.0,贵州
2020-04-19,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-04-20,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-04-21,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-04-22,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-04-23,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-04-24,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-04-25,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-04-26,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-04-27,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-04-28,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-04-29,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-04-30,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-01,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-02,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-03,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-04,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-05,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-06,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-07,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-08,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-09,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-10,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-11,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-12,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-13,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-14,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-15,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-16,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-17,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-18,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-19,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-20,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-21,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-22,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-23,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-24,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-25,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-26,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-27,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-05-28,147,0,145,2,0,0,0,,0,0,,,0.0,贵州
2020-01-26,14,6,0,0,0,0,14,0.0,0,0,,,,甘肃
2020-01-27,19,2,0,0,0,0,5,,0,0,,,0.0,甘肃
2020-01-28,24,5,0,0,0,0,5,,0,0,,,0.0,甘肃
2020-01-29,26,8,0,0,0,0,2,,0,0,,,0.0,甘肃
2020-01-30,30,15,0,0,0,0,4,,0,0,,,0.0,甘肃
2020-01-31,35,15,0,0,0,0,5,,0,0,,,0.0,甘肃
2020-02-01,40,20,0,0,0,0,5,,0,0,,,0.0,甘肃
2020-02-02,51,9,3,0,0,0,11,,3,0,,,0.0,甘肃
2020-02-03,56,9,3,0,0,0,5,,0,0,,,0.0,甘肃
2020-02-04,57,18,6,0,0,0,1,,3,0,,,0.0,甘肃
2020-02-05,62,0,6,0,0,0,5,0.0,0,0,,,0.0,甘肃
2020-02-06,67,0,9,0,0,0,5,6.0,3,0,,,0.0,甘肃
2020-02-07,71,0,9,1,0,0,4,0.0,0,1,,,0.0,甘肃
2020-02-08,79,0,12,1,0,0,8,,3,0,,,0.0,甘肃
2020-02-09,83,0,16,2,0,0,4,,4,1,,,0.0,甘肃
2020-02-10,86,0,21,2,0,0,3,,5,0,,,0.0,甘肃
2020-02-11,86,0,24,2,0,0,0,,3,0,,,0.0,甘肃
2020-02-12,87,0,31,2,0,0,1,,7,0,,,0.0,甘肃
2020-02-13,90,0,39,2,0,0,3,,8,0,,,0.0,甘肃
2020-02-14,90,0,44,2,0,0,0,,5,0,,,0.0,甘肃
2020-02-15,90,0,49,2,0,0,0,,5,0,,,0.0,甘肃
2020-02-16,90,0,54,2,0,0,0,,5,0,,,0.0,甘肃
2020-02-17,91,0,58,2,0,0,1,,4,0,,,0.0,甘肃
2020-02-18,91,0,62,2,0,0,0,,4,0,,,0.0,甘肃
2020-02-19,91,0,65,2,0,0,0,,3,0,,,0.0,甘肃
2020-02-20,91,0,71,2,0,0,0,,6,0,,,0.0,甘肃
2020-02-21,91,0,76,2,0,0,0,,5,0,,,0.0,甘肃
2020-02-22,91,0,76,2,0,0,0,,0,0,,,0.0,甘肃
2020-02-23,91,0,78,2,0,0,0,,2,0,,,0.0,甘肃
2020-02-24,91,0,80,2,0,0,0,,2,0,,,0.0,甘肃
2020-02-25,91,0,80,2,0,0,0,,0,0,,,0.0,甘肃
2020-02-26,91,0,81,2,0,0,0,,1,0,,,0.0,甘肃
2020-02-27,91,0,82,2,0,0,0,,1,0,,,0.0,甘肃
2020-02-28,91,0,82,2,0,0,0,,0,0,,,0.0,甘肃
2020-02-29,91,0,82,2,0,0,0,,0,0,,,0.0,甘肃
2020-03-01,91,0,84,2,0,0,0,,2,0,,,0.0,甘肃
2020-03-02,91,0,85,2,0,0,0,,1,0,,,0.0,甘肃
2020-03-03,91,0,86,2,0,0,0,,1,0,,,0.0,甘肃
2020-03-04,91,0,87,2,0,0,0,,1,0,,,0.0,甘肃
2020-03-05,102,0,87,2,0,0,11,,0,0,,,0.0,甘肃
2020-03-06,119,0,87,2,0,0,17,,0,0,,,0.0,甘肃
2020-03-07,120,0,87,2,0,0,1,,0,0,,,0.0,甘肃
2020-03-08,124,0,87,2,0,0,4,,0,0,,,0.0,甘肃
2020-03-09,124,0,88,2,0,0,0,,1,0,,,0.0,甘肃
2020-03-10,125,0,88,2,0,0,1,,0,0,,,0.0,甘肃
2020-03-11,127,0,88,2,0,0,2,,0,0,,,0.0,甘肃
2020-03-12,127,0,88,2,0,0,0,,0,0,,,0.0,甘肃
2020-03-13,129,0,89,2,0,0,2,0.0,1,0,0.0,,0.0,甘肃
2020-03-14,132,0,91,2,0,0,3,,2,0,,,0.0,甘肃
2020-03-15,133,0,91,2,0,0,1,,0,0,,,0.0,甘肃
2020-03-16,133,0,91,2,0,0,0,,0,0,,,0.0,甘肃
2020-03-17,133,0,91,2,0,0,0,,0,0,,,0.0,甘肃
2020-03-18,133,0,91,2,0,0,0,,0,0,,,0.0,甘肃
2020-03-19,134,0,98,2,0,0,1,,7,0,,,0.0,甘肃
2020-03-20,134,0,113,2,0,0,0,,15,0,,,0.0,甘肃
2020-03-21,134,0,113,2,0,0,0,,0,0,,,0.0,甘肃
2020-03-22,136,0,114,2,0,0,2,,1,0,,,0.0,甘肃
2020-03-23,136,0,118,2,0,0,0,,4,0,,,0.0,甘肃
2020-03-24,136,0,119,2,0,0,0,,1,0,,,0.0,甘肃
2020-03-25,136,0,121,2,0,0,0,,2,0,,,0.0,甘肃
2020-03-26,136,0,123,2,0,0,0,,2,0,,,0.0,甘肃
2020-03-27,136,0,125,2,0,0,0,,2,0,,,0.0,甘肃
2020-03-28,136,0,125,2,0,0,0,,0,0,,,0.0,甘肃
2020-03-29,138,0,125,2,0,0,2,,0,0,,,0.0,甘肃
2020-03-30,138,0,125,2,0,0,0,,0,0,,,0.0,甘肃
2020-03-31,138,0,125,2,0,0,0,,0,0,,,0.0,甘肃
2020-04-01,138,0,127,2,0,0,0,,2,0,,,0.0,甘肃
2020-04-02,138,0,127,2,0,0,0,,0,0,,,0.0,甘肃
2020-04-03,138,0,131,2,0,0,0,,4,0,,,0.0,甘肃
2020-04-04,138,0,131,2,0,0,0,,0,0,,,0.0,甘肃
2020-04-05,139,0,132,2,0,0,1,,1,0,,,0.0,甘肃
2020-04-06,139,0,132,2,0,0,0,,0,0,,,0.0,甘肃
2020-04-07,139,0,133,2,0,0,0,,1,0,,,0.0,甘肃
2020-04-08,139,0,135,2,0,0,0,,2,0,,,0.0,甘肃
2020-04-09,139,0,135,2,0,0,0,,0,0,,,0.0,甘肃
2020-04-10,139,0,135,2,0,0,0,,0,0,,,0.0,甘肃
2020-04-11,139,0,135,2,0,0,0,,0,0,,,0.0,甘肃
2020-04-12,139,0,135,2,0,0,0,,0,0,,,0.0,甘肃
2020-04-13,139,0,135,2,0,0,0,,0,0,,,0.0,甘肃
2020-04-14,139,0,136,2,0,0,0,,1,0,,,0.0,甘肃
2020-04-15,139,0,136,2,0,0,0,,0,0,,,0.0,甘肃
2020-04-16,139,0,137,2,0,0,0,,1,0,,,0.0,甘肃
2020-04-17,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-04-18,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-04-19,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-04-20,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-04-21,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-04-22,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-04-23,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-04-24,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-04-25,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-04-26,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-04-27,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-04-28,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-04-29,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-04-30,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-01,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-02,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-03,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-04,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-05,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-06,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-07,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-08,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-09,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-10,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-11,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-12,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-13,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-14,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-15,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-16,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-17,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-18,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-19,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-20,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-21,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-22,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-23,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-24,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-25,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-26,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-27,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-05-28,139,0,137,2,0,0,0,,0,0,,,0.0,甘肃
2020-01-21,0,0,0,0,0,0,0,,0,0,,,,新疆
2020-01-22,0,0,0,0,0,0,0,,0,0,,,0.0,新疆
2020-01-23,2,3,0,0,0,0,2,,0,0,,,0.0,新疆
2020-01-24,3,0,0,0,0,0,1,,0,0,,,0.0,新疆
2020-01-25,4,1,0,0,0,0,1,,0,0,,,0.0,新疆
2020-01-26,5,6,0,0,0,0,1,,0,0,,,0.0,新疆
2020-01-27,10,2,0,0,0,0,5,,0,0,,,0.0,新疆
2020-01-28,13,3,0,0,0,0,3,,0,0,,,0.0,新疆
2020-01-29,14,22,0,0,0,0,1,,0,0,,,0.0,新疆
2020-01-30,17,28,0,0,0,0,3,,0,0,,,0.0,新疆
2020-01-31,18,19,0,0,0,0,1,,0,0,,,0.0,新疆
2020-02-01,21,21,0,0,0,0,3,,0,0,,,0.0,新疆
2020-02-02,24,26,0,0,0,0,3,,0,0,,,0.0,新疆
2020-02-03,29,33,0,0,0,0,5,,0,0,,,0.0,新疆
2020-02-04,32,46,0,0,0,0,3,,0,0,,,0.0,新疆
2020-02-05,36,0,0,0,0,0,4,0.0,0,0,,,0.0,新疆
2020-02-06,39,39,0,0,0,0,3,16.0,0,0,,,0.0,新疆
2020-02-07,42,0,0,0,0,0,3,,0,0,,,0.0,新疆
2020-02-08,45,0,0,0,0,0,3,,0,0,,,0.0,新疆
2020-02-09,49,0,0,0,0,0,4,,0,0,,,0.0,新疆
2020-02-10,55,0,0,0,0,0,6,,0,0,,,0.0,新疆
2020-02-11,59,0,3,0,0,0,4,,3,0,,,0.0,新疆
