date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2020-04-30,16817,0,4315,385,0,0,1932,0.0,890,58,0.0,,0.0,巴基斯坦
2020-05-01,18114,0,4715,417,0,0,1297,0.0,400,32,0.0,,0.0,巴基斯坦
2020-05-02,19022,0,4753,437,0,0,908,0.0,38,20,0.0,,0.0,巴基斯坦
2020-05-03,19103,0,4817,440,0,0,81,0.0,64,3,0.0,,0.0,巴基斯坦
2020-05-04,20941,0,5635,476,0,0,1838,0.0,818,36,0.0,,0.0,巴基斯坦
2020-05-05,21501,0,5782,486,0,0,560,0.0,147,10,0.0,,0.0,巴基斯坦
2020-05-06,22550,0,6217,526,0,0,1049,0.0,435,40,0.0,,0.0,巴基斯坦
2020-05-07,24644,0,6464,564,0,0,2094,0.0,247,38,0.0,,0.0,巴基斯坦
2020-05-08,26435,0,7530,599,0,0,1791,0.0,1066,35,0.0,,0.0,巴基斯坦
2020-05-09,28736,0,7809,636,0,0,2301,0.0,279,37,0.0,,0.0,巴基斯坦
2020-05-10,30909,0,8212,667,0,0,2173,0.0,403,31,0.0,,0.0,巴基斯坦
2020-05-11,31566,0,8555,706,0,0,657,0.0,343,39,0.0,,0.0,巴基斯坦
2020-05-12,34336,0,8812,737,0,0,2770,0.0,257,31,0.0,,0.0,巴基斯坦
2020-05-13,35298,0,8899,761,0,0,962,0.0,87,24,0.0,,0.0,巴基斯坦
2020-05-14,37218,0,10155,803,0,0,1920,0.0,1256,42,0.0,,0.0,巴基斯坦
2020-05-15,38799,0,10880,834,0,0,1581,0.0,725,31,0.0,,0.0,巴基斯坦
2020-05-16,40151,0,11341,873,0,0,1352,0.0,461,39,0.0,,0.0,巴基斯坦
2020-05-18,43966,0,12489,939,0,0,3815,0.0,1148,66,0.0,,0.0,巴基斯坦
2020-05-19,45061,0,12489,969,0,0,1095,0.0,0,30,0.0,,0.0,巴基斯坦
2020-05-20,47259,0,13101,1009,0,0,2198,0.0,612,40,0.0,,0.0,巴基斯坦
2020-05-21,49497,0,14155,1052,0,0,2238,0.0,1054,43,0.0,,0.0,巴基斯坦
2020-05-22,52437,0,16653,1101,0,0,2940,0.0,2498,49,0.0,,0.0,巴基斯坦
2020-05-23,54601,0,17198,1133,0,0,2164,0.0,545,32,0.0,,0.0,巴基斯坦
2020-05-24,55768,0,17198,1156,0,0,1167,0.0,0,23,0.0,,0.0,巴基斯坦
2020-05-25,57128,0,17482,1182,0,0,1360,0.0,284,26,0.0,,0.0,巴基斯坦
2020-05-26,57705,0,18314,1197,0,0,577,0.0,832,15,0.0,,0.0,巴基斯坦
2020-05-27,59151,0,19142,1225,0,0,1446,0.0,828,28,0.0,,0.0,巴基斯坦
2020-05-28,61227,0,20231,1260,0,0,2076,0.0,1089,35,0.0,,0.0,巴基斯坦
2020-05-29,64028,0,22305,1317,0,0,2801,0.0,2074,57,0.0,,0.0,巴基斯坦
2020-03-01,2,0,0,0,0,0,2,0.0,0,0,,,,埃及
2020-03-02,2,0,1,0,0,0,0,0.0,1,0,,,0.0,埃及
2020-03-07,15,0,1,0,0,0,13,0.0,0,0,0.0,,0.0,埃及
2020-03-08,55,0,1,1,0,0,40,0.0,0,1,0.0,,0.0,埃及
2020-03-09,59,0,1,1,0,0,4,0.0,0,0,0.0,,0.0,埃及
2020-03-11,67,0,1,1,0,0,8,0.0,0,0,0.0,,0.0,埃及
2020-03-12,80,0,20,1,0,0,13,0.0,19,0,0.0,,0.0,埃及
2020-03-13,93,0,21,2,0,0,13,0.0,1,1,0.0,,0.0,埃及
2020-03-14,110,0,21,2,0,0,17,0.0,0,0,0.0,,0.0,埃及
2020-03-15,126,0,26,2,0,0,16,0.0,5,0,0.0,,0.0,埃及
2020-03-16,166,0,26,2,0,0,40,0.0,0,0,0.0,,0.0,埃及
2020-03-17,196,0,26,6,0,0,30,0.0,0,4,0.0,,0.0,埃及
2020-03-18,210,0,28,6,0,0,14,0.0,2,0,0.0,,0.0,埃及
2020-03-19,256,0,28,7,0,0,46,0.0,0,1,0.0,,0.0,埃及
2020-03-20,285,0,39,8,0,0,29,0.0,11,1,0.0,,0.0,埃及
2020-03-21,294,0,41,10,0,0,9,0.0,2,2,0.0,,0.0,埃及
2020-03-22,327,0,56,14,0,0,33,0.0,15,4,0.0,,0.0,埃及
2020-03-23,366,0,56,19,0,0,39,,0,5,,,0.0,埃及
2020-03-24,402,0,80,20,0,0,36,0.0,24,1,0.0,,0.0,埃及
2020-03-25,456,0,95,21,0,0,54,0.0,15,1,0.0,,0.0,埃及
2020-03-26,495,0,102,24,0,0,39,0.0,7,3,0.0,,0.0,埃及
2020-03-27,536,0,116,30,0,0,41,0.0,14,6,0.0,,0.0,埃及
2020-03-28,576,0,121,36,0,0,40,0.0,5,6,0.0,,0.0,埃及
2020-03-29,609,0,132,40,0,0,33,0.0,11,4,0.0,,0.0,埃及
2020-03-30,656,0,150,41,0,0,47,0.0,18,1,0.0,,0.0,埃及
2020-03-31,710,0,157,46,0,0,54,0.0,7,5,0.0,,0.0,埃及
2020-04-01,779,0,179,52,0,0,69,0.0,22,6,0.0,,0.0,埃及
2020-04-02,865,0,201,58,0,0,86,0.0,22,6,0.0,,0.0,埃及
2020-04-03,985,0,216,66,0,0,120,0.0,15,8,0.0,,0.0,埃及
2020-04-04,1070,0,241,71,0,0,85,0.0,25,5,0.0,,0.0,埃及
2020-04-05,1173,0,216,78,0,0,103,0.0,-25,7,0.0,,0.0,埃及
2020-04-06,1322,0,259,85,0,0,149,0.0,43,7,0.0,,0.0,埃及
2020-04-07,1450,0,276,94,0,0,128,0.0,17,9,0.0,,0.0,埃及
2020-04-08,1560,0,305,103,0,0,110,0.0,29,9,0.0,,0.0,埃及
2020-04-09,1699,0,348,118,0,0,139,0.0,43,15,0.0,,0.0,埃及
2020-04-10,1794,0,384,135,0,0,95,0.0,36,17,0.0,,0.0,埃及
2020-04-11,1939,0,426,146,0,0,145,0.0,42,11,0.0,,0.0,埃及
2020-04-12,2065,0,447,159,0,0,126,0.0,21,13,0.0,,0.0,埃及
2020-04-13,2190,0,488,164,0,0,125,0.0,41,5,0.0,,0.0,埃及
2020-04-14,2350,0,589,178,0,0,160,0.0,101,14,0.0,,0.0,埃及
2020-04-15,2505,0,589,183,0,0,155,0.0,0,5,0.0,,0.0,埃及
2020-04-16,2673,0,596,196,0,0,168,0.0,7,13,0.0,,0.0,埃及
2020-04-17,2844,0,646,205,0,0,171,0.0,50,9,0.0,,0.0,埃及
2020-04-18,3032,0,701,224,0,0,188,0.0,55,19,0.0,,0.0,埃及
2020-04-19,3144,0,732,239,0,0,112,0.0,31,15,0.0,,0.0,埃及
2020-04-20,3333,0,821,250,0,0,189,0.0,89,11,0.0,,0.0,埃及
2020-04-21,3490,0,821,264,0,0,157,0.0,0,14,0.0,,0.0,埃及
2020-04-22,3659,0,935,276,0,0,169,0.0,114,12,0.0,,0.0,埃及
2020-04-23,3891,0,1004,287,0,0,232,0.0,69,11,0.0,,0.0,埃及
2020-04-24,4092,0,1075,294,0,0,201,0.0,71,7,0.0,,0.0,埃及
2020-04-25,4319,0,1114,307,0,0,227,0.0,39,13,0.0,,0.0,埃及
2020-04-26,4534,0,1176,317,0,0,215,0.0,62,10,0.0,,0.0,埃及
2020-04-27,4782,0,1236,337,0,0,248,0.0,60,20,0.0,,0.0,埃及
2020-04-28,5042,0,1304,359,0,0,260,0.0,68,22,0.0,,0.0,埃及
2020-04-29,5268,0,1335,380,0,0,226,0.0,31,21,0.0,,0.0,埃及
2020-04-30,5537,0,1381,380,0,0,269,0.0,46,0,0.0,,0.0,埃及
2020-05-01,5895,0,1460,406,0,0,358,0.0,79,26,0.0,,0.0,埃及
2020-05-02,6193,0,1522,415,0,0,298,0.0,62,9,0.0,,0.0,埃及
2020-05-03,6465,0,1562,429,0,0,272,0.0,40,14,0.0,,0.0,埃及
2020-05-04,6813,0,1632,436,0,0,348,0.0,70,7,0.0,,0.0,埃及
2020-05-05,7201,0,1730,452,0,0,388,0.0,98,16,0.0,,0.0,埃及
2020-05-06,7588,0,1815,469,0,0,387,0.0,85,17,0.0,,0.0,埃及
2020-05-07,7981,0,1887,482,0,0,393,0.0,72,13,0.0,,0.0,埃及
2020-05-08,8476,0,1945,503,0,0,495,0.0,58,21,0.0,,0.0,埃及
2020-05-09,8964,0,2002,514,0,0,488,0.0,57,11,0.0,,0.0,埃及
2020-05-10,9400,0,2075,525,0,0,436,0.0,73,11,0.0,,0.0,埃及
2020-05-11,9400,0,2075,525,0,0,0,,0,0,,,0.0,埃及
2020-05-12,10093,0,2326,544,0,0,693,0.0,251,19,0.0,,0.0,埃及
2020-05-13,10431,0,2486,556,0,0,338,0.0,160,12,0.0,,0.0,埃及
2020-05-14,10829,0,2626,571,0,0,398,0.0,140,15,0.0,,0.0,埃及
2020-05-15,11228,0,2799,592,0,0,399,0.0,173,21,0.0,,0.0,埃及
2020-05-16,11719,0,2950,612,0,0,491,0.0,151,20,0.0,,0.0,埃及
2020-05-17,12229,0,3172,630,0,0,510,0.0,222,18,0.0,,0.0,埃及
2020-05-18,12764,0,3440,645,0,0,535,0.0,268,15,0.0,,0.0,埃及
2020-05-19,13484,0,3742,659,0,0,720,0.0,302,14,0.0,,0.0,埃及
2020-05-20,14229,0,3994,680,0,0,745,0.0,252,21,0.0,,0.0,埃及
2020-05-21,15003,0,4217,696,0,0,774,0.0,223,16,0.0,,0.0,埃及
2020-05-22,15786,0,4374,707,0,0,783,0.0,157,11,0.0,,0.0,埃及
2020-05-23,16513,0,4628,735,0,0,727,0.0,254,28,0.0,,0.0,埃及
2020-05-24,17265,0,4807,764,0,0,752,0.0,179,29,0.0,,0.0,埃及
2020-05-25,17967,0,4900,783,0,0,702,0.0,93,19,0.0,,0.0,埃及
2020-05-26,18756,0,5027,797,0,0,789,0.0,127,14,0.0,,0.0,埃及
2020-05-27,19666,0,5205,816,0,0,910,0.0,178,19,0.0,,0.0,埃及
2020-05-28,20793,0,5359,845,0,0,1127,0.0,154,29,0.0,,0.0,埃及
2020-02-24,5,0,0,0,0,0,5,0.0,0,0,,,,科威特
2020-02-25,8,0,0,0,0,0,3,0.0,0,0,,,0.0,科威特
2020-02-26,26,0,0,0,0,0,18,0.0,0,0,,,0.0,科威特
2020-02-27,43,0,0,0,0,0,17,0.0,0,0,,,0.0,科威特
2020-02-28,45,0,0,0,0,0,2,0.0,0,0,,,0.0,科威特
2020-03-02,56,0,0,0,0,0,11,0.0,0,0,,,0.0,科威特
2020-03-05,58,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,科威特
2020-03-09,65,0,0,0,0,0,7,0.0,0,0,0.0,,0.0,科威特
2020-03-10,69,0,0,0,0,0,4,0.0,0,0,0.0,,0.0,科威特
2020-03-11,72,0,2,0,0,0,3,0.0,2,0,0.0,,0.0,科威特
2020-03-12,72,0,5,0,0,0,0,0.0,3,0,0.0,,0.0,科威特
2020-03-13,100,0,5,0,0,0,28,0.0,0,0,0.0,,0.0,科威特
2020-03-15,112,0,9,0,0,0,12,0.0,4,0,0.0,,0.0,科威特
2020-03-16,123,0,9,0,0,0,11,0.0,0,0,0.0,,0.0,科威特
2020-03-17,130,0,12,0,0,0,7,0.0,3,0,0.0,,0.0,科威特
2020-03-18,142,0,12,0,0,0,12,0.0,0,0,0.0,,0.0,科威特
2020-03-19,148,0,18,0,0,0,6,0.0,6,0,0.0,,0.0,科威特
2020-03-20,159,0,18,0,0,0,11,0.0,0,0,0.0,,0.0,科威特
2020-03-22,188,0,30,0,0,0,29,0.0,12,0,0.0,,0.0,科威特
2020-03-24,191,0,39,0,0,0,3,0.0,9,0,0.0,,0.0,科威特
2020-03-25,195,0,43,0,0,0,4,0.0,4,0,0.0,,0.0,科威特
2020-03-26,208,0,49,0,0,0,13,0.0,6,0,0.0,,0.0,科威特
2020-03-27,225,0,57,0,0,0,17,0.0,8,0,0.0,,0.0,科威特
2020-03-28,235,0,64,0,0,0,10,0.0,7,0,0.0,,0.0,科威特
2020-03-30,266,0,72,0,0,0,31,0.0,8,0,0.0,,0.0,科威特
2020-03-31,289,0,73,0,0,0,23,0.0,1,0,0.0,,0.0,科威特
2020-04-01,317,0,80,0,0,0,28,0.0,7,0,0.0,,0.0,科威特
2020-04-02,342,0,81,0,0,0,25,0.0,1,0,0.0,,0.0,科威特
2020-04-03,417,0,82,0,0,0,75,0.0,1,0,0.0,,0.0,科威特
2020-04-04,479,0,93,1,0,0,62,0.0,11,1,0.0,,0.0,科威特
2020-04-06,665,0,103,1,0,0,186,0.0,10,0,0.0,,0.0,科威特
2020-04-07,743,0,105,1,0,0,78,0.0,2,0,0.0,,0.0,科威特
2020-04-08,855,0,112,1,0,0,112,0.0,7,0,0.0,,0.0,科威特
2020-04-09,910,0,112,1,0,0,55,0.0,0,0,0.0,,0.0,科威特
2020-04-10,993,0,123,1,0,0,83,0.0,11,0,0.0,,0.0,科威特
2020-04-11,1154,0,133,1,0,0,161,0.0,10,0,0.0,,0.0,科威特
2020-04-12,1234,0,133,1,0,0,80,0.0,0,0,0.0,,0.0,科威特
2020-04-13,1300,0,150,2,0,0,66,0.0,17,1,0.0,,0.0,科威特
2020-04-14,1355,0,176,3,0,0,55,0.0,26,1,0.0,,0.0,科威特
2020-04-15,1405,0,206,3,0,0,50,0.0,30,0,0.0,,0.0,科威特
2020-04-16,1524,0,225,3,0,0,119,0.0,19,0,0.0,,0.0,科威特
2020-04-17,1658,0,258,5,0,0,134,0.0,33,2,0.0,,0.0,科威特
2020-04-18,1751,0,280,5,0,0,93,0.0,22,0,0.0,,0.0,科威特
2020-04-19,1915,0,305,7,0,0,164,0.0,25,2,0.0,,0.0,科威特
2020-04-20,1995,0,367,7,0,0,80,0.0,62,0,0.0,,0.0,科威特
2020-04-21,2080,0,412,11,0,0,85,0.0,45,4,0.0,,0.0,科威特
2020-04-22,2248,0,443,13,0,0,168,0.0,31,2,0.0,,0.0,科威特
2020-04-23,2399,0,498,14,0,0,151,0.0,55,1,0.0,,0.0,科威特
2020-04-24,2614,0,613,15,0,0,215,0.0,115,1,0.0,,0.0,科威特
2020-04-25,2892,0,656,19,0,0,278,0.0,43,4,0.0,,0.0,科威特
2020-04-26,3075,0,806,20,0,0,183,0.0,150,1,0.0,,0.0,科威特
2020-04-27,3288,0,1012,22,0,0,213,0.0,206,2,0.0,,0.0,科威特
2020-04-28,3440,0,1176,23,0,0,152,0.0,164,1,0.0,,0.0,科威特
2020-04-29,3740,0,1389,24,0,0,300,0.0,213,1,0.0,,0.0,科威特
2020-04-30,4024,0,1539,26,0,0,284,0.0,150,2,0.0,,0.0,科威特
2020-05-01,4377,0,1602,30,0,0,353,0.0,63,4,0.0,,0.0,科威特
2020-05-02,4619,0,1703,33,0,0,242,0.0,101,3,0.0,,0.0,科威特
2020-05-03,4983,0,1776,38,0,0,364,0.0,73,5,0.0,,0.0,科威特
2020-05-04,5278,0,1947,40,0,0,295,0.0,171,2,0.0,,0.0,科威特
2020-05-05,5804,0,2032,40,0,0,526,0.0,85,0,0.0,,0.0,科威特
2020-05-06,6289,0,2219,42,0,0,485,0.0,187,2,0.0,,0.0,科威特
2020-05-07,6567,0,2381,44,0,0,278,0.0,162,2,0.0,,0.0,科威特
2020-05-08,7208,0,2466,47,0,0,641,0.0,85,3,0.0,,0.0,科威特
2020-05-09,7623,0,2622,49,0,0,415,0.0,156,2,0.0,,0.0,科威特
2020-05-10,8688,0,2729,58,0,0,1065,0.0,107,9,0.0,,0.0,科威特
2020-05-11,9286,0,2907,65,0,0,598,0.0,178,7,0.0,,0.0,科威特
2020-05-12,10277,0,3101,75,0,0,991,0.0,194,10,0.0,,0.0,科威特
2020-05-13,11028,0,3263,82,0,0,751,0.0,162,7,0.0,,0.0,科威特
2020-05-14,11975,0,3451,88,0,0,947,0.0,188,6,0.0,,0.0,科威特
2020-05-15,12860,0,3640,96,0,0,885,0.0,189,8,0.0,,0.0,科威特
2020-05-16,13802,0,3843,107,0,0,942,0.0,203,11,0.0,,0.0,科威特
2020-05-17,14850,0,4093,112,0,0,1048,0.0,250,5,0.0,,0.0,科威特
2020-05-18,15691,0,4339,118,0,0,841,0.0,246,6,0.0,,0.0,科威特
2020-05-19,16764,0,4681,121,0,0,1073,0.0,342,3,0.0,,0.0,科威特
2020-05-20,17568,0,4885,124,0,0,804,0.0,204,3,0.0,,0.0,科威特
2020-05-21,18609,0,5205,129,0,0,1041,0.0,320,5,0.0,,0.0,科威特
2020-05-22,19564,0,5515,138,0,0,955,0.0,310,9,0.0,,0.0,科威特
2020-05-23,20464,0,5747,148,0,0,900,0.0,232,10,0.0,,0.0,科威特
2020-05-24,21302,0,6117,156,0,0,838,0.0,370,8,0.0,,0.0,科威特
2020-05-25,21967,0,6621,165,0,0,665,0.0,504,9,0.0,,0.0,科威特
2020-05-26,22575,0,7306,172,0,0,608,0.0,685,7,0.0,,0.0,科威特
2020-05-27,23267,0,7946,175,0,0,692,0.0,640,3,0.0,,0.0,科威特
2020-05-28,24112,0,8698,185,0,0,845,0.0,752,10,0.0,,0.0,科威特
2020-03-06,1,0,0,0,0,0,1,0.0,0,0,0.0,,,斯洛伐克
2020-03-07,3,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,斯洛伐克
2020-03-08,5,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,斯洛伐克
2020-03-09,7,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,斯洛伐克
2020-03-11,10,0,0,0,0,0,3,0.0,0,0,0.0,,0.0,斯洛伐克
2020-03-12,16,0,0,0,0,0,6,0.0,0,0,0.0,,0.0,斯洛伐克
2020-03-13,32,0,0,0,0,0,16,0.0,0,0,0.0,,0.0,斯洛伐克
2020-03-14,44,0,0,0,0,0,12,0.0,0,0,0.0,,0.0,斯洛伐克
2020-03-15,61,0,0,0,0,0,17,0.0,0,0,0.0,,0.0,斯洛伐克
2020-03-17,97,0,0,0,0,0,36,0.0,0,0,0.0,,0.0,斯洛伐克
2020-03-18,105,0,0,0,0,0,8,0.0,0,0,0.0,,0.0,斯洛伐克
2020-03-19,123,0,0,0,0,0,18,0.0,0,0,0.0,,0.0,斯洛伐克
2020-03-20,137,0,0,0,0,0,14,0.0,0,0,0.0,,0.0,斯洛伐克
2020-03-21,178,0,0,0,0,0,41,0.0,0,0,0.0,,0.0,斯洛伐克
2020-03-22,185,0,0,0,0,0,7,0.0,0,0,0.0,,0.0,斯洛伐克
2020-03-23,186,0,7,0,0,0,1,0.0,7,0,0.0,,0.0,斯洛伐克
2020-03-24,204,0,7,0,0,0,18,0.0,0,0,0.0,,0.0,斯洛伐克
2020-03-25,216,0,7,0,0,0,12,0.0,0,0,0.0,,0.0,斯洛伐克
2020-03-26,226,0,7,0,0,0,10,0.0,0,0,0.0,,0.0,斯洛伐克
2020-03-30,336,0,7,0,0,0,110,0.0,0,0,0.0,,0.0,斯洛伐克
2020-03-31,363,0,7,1,0,0,27,0.0,0,1,0.0,,0.0,斯洛伐克
2020-04-01,400,0,3,1,0,0,37,0.0,-4,0,0.0,,0.0,斯洛伐克
2020-04-02,426,0,3,1,0,0,26,0.0,0,0,0.0,,0.0,斯洛伐克
2020-04-03,450,0,8,1,0,0,24,0.0,5,0,0.0,,0.0,斯洛伐克
2020-04-04,471,0,8,1,0,0,21,0.0,0,0,0.0,,0.0,斯洛伐克
2020-04-05,485,0,8,1,0,0,14,0.0,0,0,0.0,,0.0,斯洛伐克
2020-04-06,534,0,8,1,0,0,49,0.0,0,0,0.0,,0.0,斯洛伐克
2020-04-07,581,0,8,2,0,0,47,0.0,0,1,0.0,,0.0,斯洛伐克
2020-04-08,682,0,13,2,0,0,101,0.0,5,0,0.0,,0.0,斯洛伐克
2020-04-09,701,0,16,2,0,0,19,0.0,3,0,0.0,,0.0,斯洛伐克
2020-04-10,715,0,23,2,0,0,14,0.0,7,0,0.0,,0.0,斯洛伐克
2020-04-11,728,0,23,2,0,0,13,0.0,0,0,0.0,,0.0,斯洛伐克
2020-04-13,769,0,107,2,0,0,41,0.0,84,0,0.0,,0.0,斯洛伐克
2020-04-14,835,0,107,2,0,0,66,0.0,0,0,0.0,,0.0,斯洛伐克
2020-04-15,863,0,151,6,0,0,28,0.0,44,4,0.0,,0.0,斯洛伐克
2020-04-16,977,0,167,8,0,0,114,0.0,16,2,0.0,,0.0,斯洛伐克
2020-04-17,1089,0,213,11,0,0,112,0.0,46,3,0.0,,0.0,斯洛伐克
2020-04-21,1199,0,258,14,0,0,110,0.0,45,3,0.0,,0.0,斯洛伐克
2020-04-22,1244,0,284,14,0,0,45,0.0,26,0,0.0,,0.0,斯洛伐克
2020-04-23,1325,0,288,15,0,0,81,0.0,4,1,0.0,,0.0,斯洛伐克
2020-04-24,1360,0,355,17,0,0,35,0.0,67,2,0.0,,0.0,斯洛伐克
2020-04-26,1379,0,394,18,0,0,19,0.0,39,1,0.0,,0.0,斯洛伐克
2020-04-27,1381,0,403,18,0,0,2,0.0,9,0,0.0,,0.0,斯洛伐克
2020-04-28,1384,0,423,20,0,0,3,0.0,20,2,0.0,,0.0,斯洛伐克
2020-04-29,1391,0,484,22,0,0,7,0.0,61,2,0.0,,0.0,斯洛伐克
2020-04-30,1396,0,524,23,0,0,5,0.0,40,1,0.0,,0.0,斯洛伐克
2020-05-01,1403,0,558,23,0,0,7,0.0,34,0,0.0,,0.0,斯洛伐克
2020-05-02,1407,0,608,24,0,0,4,0.0,50,1,0.0,,0.0,斯洛伐克
2020-05-04,1413,0,643,25,0,0,6,0.0,35,1,0.0,,0.0,斯洛伐克
2020-05-05,1421,0,741,25,0,0,8,0.0,98,0,0.0,,0.0,斯洛伐克
2020-05-06,1429,0,762,25,0,0,8,0.0,21,0,0.0,,0.0,斯洛伐克
2020-05-07,1445,0,806,26,0,0,16,0.0,44,1,0.0,,0.0,斯洛伐克
2020-05-08,1455,0,905,26,0,0,10,0.0,99,0,0.0,,0.0,斯洛伐克
2020-05-10,1457,0,941,26,0,0,2,0.0,36,0,0.0,,0.0,斯洛伐克
2020-05-11,1457,0,941,26,0,0,0,,0,0,,,0.0,斯洛伐克
2020-05-12,1465,0,983,27,0,0,8,0.0,42,1,0.0,,0.0,斯洛伐克
2020-05-13,1469,0,1060,27,0,0,4,0.0,77,0,0.0,,0.0,斯洛伐克
2020-05-14,1477,0,1112,27,0,0,8,0.0,52,0,0.0,,0.0,斯洛伐克
2020-05-15,1480,0,1112,27,0,0,3,0.0,0,0,0.0,,0.0,斯洛伐克
2020-05-16,1493,0,1151,28,0,0,13,0.0,39,1,0.0,,0.0,斯洛伐克
2020-05-17,1494,0,1163,28,0,0,1,0.0,12,0,0.0,,0.0,斯洛伐克
2020-05-18,1495,0,1185,28,0,0,1,0.0,22,0,0.0,,0.0,斯洛伐克
2020-05-19,1495,0,1192,28,0,0,0,0.0,7,0,0.0,,0.0,斯洛伐克
2020-05-20,1496,0,1231,28,0,0,1,0.0,39,0,0.0,,0.0,斯洛伐克
2020-05-21,1502,0,1245,28,0,0,6,0.0,14,0,0.0,,0.0,斯洛伐克
2020-05-22,1503,0,1256,28,0,0,1,0.0,11,0,0.0,,0.0,斯洛伐克
2020-05-23,1504,0,1280,28,0,0,1,0.0,24,0,0.0,,0.0,斯洛伐克
2020-05-24,1509,0,1301,28,0,0,5,0.0,21,0,0.0,,0.0,斯洛伐克
2020-05-25,1511,0,1307,28,0,0,2,0.0,6,0,0.0,,0.0,斯洛伐克
2020-05-26,1513,0,1322,28,0,0,2,0.0,15,0,0.0,,0.0,斯洛伐克
2020-05-27,1515,0,1327,28,0,0,2,0.0,5,0,0.0,,0.0,斯洛伐克
2020-05-28,1520,0,1332,28,0,0,5,0.0,5,0,0.0,,0.0,斯洛伐克
2020-03-06,1,0,0,0,0,0,1,0.0,0,0,0.0,,,直布罗陀
2020-03-26,3,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,直布罗陀
2020-04-21,132,0,120,0,0,0,129,0.0,120,0,0.0,,0.0,直布罗陀
2020-04-23,133,0,129,0,0,0,1,0.0,9,0,0.0,,0.0,直布罗陀
2020-04-29,141,0,131,1,0,0,8,0.0,2,1,0.0,,0.0,直布罗陀
2020-05-05,144,0,133,1,0,0,3,0.0,2,0,0.0,,0.0,直布罗陀
2020-05-07,144,0,141,1,0,0,0,0.0,8,0,0.0,,0.0,直布罗陀
2020-05-08,146,0,142,0,0,0,2,0.0,1,-1,0.0,,0.0,直布罗陀
2020-05-11,147,0,143,0,0,0,1,0.0,1,0,0.0,,0.0,直布罗陀
2020-05-12,148,0,144,0,0,0,1,0.0,1,0,0.0,,0.0,直布罗陀
2020-05-14,147,0,144,0,0,0,-1,0.0,0,0,0.0,,0.0,直布罗陀
2020-05-17,147,0,145,0,0,0,0,0.0,1,0,0.0,,0.0,直布罗陀
2020-05-18,147,0,145,0,0,0,0,,0,0,,,0.0,直布罗陀
2020-05-19,147,0,145,0,0,0,0,,0,0,,,0.0,直布罗陀
2020-05-20,149,0,145,0,0,0,2,0.0,0,0,0.0,,0.0,直布罗陀
2020-05-21,151,0,146,0,0,0,2,0.0,1,0,0.0,,0.0,直布罗陀
2020-05-22,151,0,146,0,0,0,0,,0,0,,,0.0,直布罗陀
2020-05-23,152,0,147,0,0,0,1,0.0,1,0,0.0,,0.0,直布罗陀
2020-05-24,154,0,147,0,0,0,2,0.0,0,0,0.0,,0.0,直布罗陀
2020-05-25,154,0,147,0,0,0,0,,0,0,,,0.0,直布罗陀
2020-05-26,154,0,147,0,0,0,0,,0,0,,,0.0,直布罗陀
2020-05-27,157,0,147,0,0,0,3,0.0,0,0,0.0,,0.0,直布罗陀
2020-05-28,158,0,147,0,0,0,1,0.0,0,0,0.0,,0.0,直布罗陀
2020-02-28,1,0,0,0,0,0,1,0.0,0,0,,,,摩纳哥
2020-03-13,2,0,0,0,0,0,1,0.0,0,0,0.0,,0.0,摩纳哥
2020-03-14,3,0,0,0,0,0,1,0.0,0,0,0.0,,0.0,摩纳哥
2020-03-15,7,0,0,0,0,0,4,0.0,0,0,0.0,,0.0,摩纳哥
2020-03-16,9,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,摩纳哥
2020-03-19,11,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,摩纳哥
2020-03-21,18,0,0,0,0,0,7,0.0,0,0,0.0,,0.0,摩纳哥
2020-03-22,23,0,0,0,0,0,5,0.0,0,0,0.0,,0.0,摩纳哥
2020-03-24,27,0,1,0,0,0,4,0.0,1,0,0.0,,0.0,摩纳哥
2020-03-25,31,0,1,0,0,0,4,0.0,0,0,0.0,,0.0,摩纳哥
2020-03-26,33,0,1,0,0,0,2,0.0,0,0,0.0,,0.0,摩纳哥
2020-03-27,42,0,1,0,0,0,9,0.0,0,0,0.0,,0.0,摩纳哥
2020-03-28,43,0,1,0,0,0,1,0.0,0,0,0.0,,0.0,摩纳哥
2020-03-29,46,0,1,0,0,0,3,0.0,0,0,0.0,,0.0,摩纳哥
2020-03-30,49,0,1,1,0,0,3,0.0,0,1,0.0,,0.0,摩纳哥
2020-03-31,52,0,1,1,0,0,3,0.0,0,0,0.0,,0.0,摩纳哥
2020-04-01,55,0,1,1,0,0,3,0.0,0,0,0.0,,0.0,摩纳哥
2020-04-02,60,0,1,1,0,0,5,0.0,0,0,0.0,,0.0,摩纳哥
2020-04-03,64,0,1,1,0,0,4,0.0,0,0,0.0,,0.0,摩纳哥
2020-04-04,66,0,4,1,0,0,2,0.0,3,0,0.0,,0.0,摩纳哥
2020-04-05,73,0,4,1,0,0,7,0.0,0,0,0.0,,0.0,摩纳哥
2020-04-06,77,0,4,1,0,0,4,0.0,0,0,0.0,,0.0,摩纳哥
